period,id,name,order,level,off_balance,unit,value
2023-Q3,BS_CUSTOMER_DEPOSITS,  ‣ Customer Deposits,54,2,False,VNĐ,129617587000000.0
2023-Q3,BS_VALUABLE_PAPERS_ISSUED,  ‣ Valuable Papers Issued,57,2,False,VNĐ,8492175000000.0
2023-Q3,BS_CHARTER_CAPITAL,    • Charter Capital,65,3,False,VNĐ,20000000000000.0
2023-Q2,BS_TOTAL_ASSETS,Total Assets,1,1,False,VNĐ,237815975000000.0
2023-Q2,BS_CASH_AND_PRECIOUS_METALS,Cash and Precious Metals,2,1,False,VNĐ,1153462000000.0
2023-Q2,BS_BALANCES_WITH_SBV,Balances With SBV,3,1,False,VNĐ,2511572000000.0
2023-Q2,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Placements and Loans to Credit Institutions,4,1,False,VNĐ,54091937000000.0
2023-Q2,BS_TRADING_SECURITIES,Trading Securities,8,1,False,VNĐ,22104000000.0
2023-Q2,BS_LOANS_TO_CUSTOMERS,Loans to Customers,12,1,False,VNĐ,134362803000000.0
2023-Q2,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Provision Loans to Customers,14,2,False,VNĐ,-2230224000000.0
2023-Q2,BS_FIXED_ASSETS,Fixed Assets,28,1,False,VNĐ,348170000000.0
2023-Q2,BS_TOTAL_LIABILITIES,Total Liabilities,49,1,False,VNĐ,208298040000000.0
2023-Q2,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Placements and Borrowings from Credit Institutions,51,2,False,VNĐ,66315420000000.0
2023-Q2,BS_CUSTOMER_DEPOSITS,  ‣ Customer Deposits,54,2,False,VNĐ,126257912000000.0
2023-Q2,BS_VALUABLE_PAPERS_ISSUED,  ‣ Valuable Papers Issued,57,2,False,VNĐ,8516205000000.0
2023-Q2,BS_CHARTER_CAPITAL,    • Charter Capital,65,3,False,VNĐ,20000000000000.0
2023-Q1,BS_TOTAL_ASSETS,Total Assets,1,1,False,VNĐ,235473188000000.0
2023-Q1,BS_CASH_AND_PRECIOUS_METALS,Cash and Precious Metals,2,1,False,VNĐ,1217649000000.0
2023-Q1,BS_BALANCES_WITH_SBV,Balances With SBV,3,1,False,VNĐ,2243322000000.0
2023-Q1,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Placements and Loans to Credit Institutions,4,1,False,VNĐ,43429230000000.0
2023-Q1,BS_TRADING_SECURITIES,Trading Securities,8,1,False,VNĐ,21675000000.0
2023-Q1,BS_LOANS_TO_CUSTOMERS,Loans to Customers,12,1,False,VNĐ,135001914000000.0
2023-Q1,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Provision Loans to Customers,14,2,False,VNĐ,-1805140000000.0
2023-Q1,BS_FIXED_ASSETS,Fixed Assets,28,1,False,VNĐ,365003000000.0
2023-Q1,BS_TOTAL_LIABILITIES,Total Liabilities,49,1,False,VNĐ,207476268000000.0
2023-Q1,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Placements and Borrowings from Credit Institutions,51,2,False,VNĐ,61093916000000.0
2023-Q1,BS_CUSTOMER_DEPOSITS,  ‣ Customer Deposits,54,2,False,VNĐ,126062974000000.0
2023-Q1,BS_VALUABLE_PAPERS_ISSUED,  ‣ Valuable Papers Issued,57,2,False,VNĐ,13552568000000.0
2023-Q1,BS_CHARTER_CAPITAL,    • Charter Capital,65,3,False,VNĐ,20000000000000.0
2022-Q4,BS_TOTAL_ASSETS,Total Assets,1,1,False,VNĐ,213393858000000.0
