date,omo,fx,OMO_z,FX_z,LPI_components,LPI
2021-04-16,0.0,23680.0,5.972917383671939e-17,-1.2284103270281594,2,-0.6142051635140797
2021-04-19,0.0,23680.0,5.972917383671939e-17,-0.0500259864689178,2,-0.02501299323445887
2021-04-20,0.0,23680.0,5.972917383671939e-17,-0.01861407317698525,2,-0.009307036588492596
2021-04-21,,23680.0,,-0.005853847457913013,1,
2021-04-22,0.0,23680.0,6.026934786316588e-17,0.0014928692928148216,2,0.000746434646407441
2021-04-23,0.0,23680.0,6.026934786316588e-17,0.0033325069632823053,2,0.0016662534816411828
2021-04-26,0.0,23680.0,6.026934786316588e-17,-0.0077008525013303585,2,-0.0038504262506651493
2021-04-27,0.0,23680.0,-0.08834661697805869,-0.020680373224252365,2,-0.05451349510115553
2021-04-28,,23680.0,,-0.02253461481602187,1,
2021-04-29,0.0,23680.0,-0.13893424014206063,-0.015149087921236419,2,-0.07704166403164853
2021-04-30,,23680.0,,-0.004031727491089795,1,
2021-05-03,,23680.0,,0.001550832801566517,1,
2021-05-04,0.0,23350.0,-0.2545310583582559,-3.075490403252897,2,-1.6650107308055766
2021-05-05,0.0,23350.0,-0.25196018897200806,-2.791912007696789,2,-1.5219360983343986
2021-05-06,0.0,23350.0,-0.24946575892759815,-2.566567466234097,2,-1.4080166125808478
2021-05-07,,23350.0,,-2.381563383152987,1,
2021-05-10,,23350.0,,-2.2497391202934964,1,
2021-05-11,0.0,23350.0,-0.24704405022913148,0.23272272119975726,2,-0.0071606645146871095
2021-05-12,0.0,23350.0,-0.21825719688586218,0.2261394851872263,2,0.003941144150682058
2021-05-13,0.0,23350.0,-0.19829513961516673,0.21956928019254482,2,0.010637070288689043
2021-05-14,0.0,23350.0,-0.19331566185446347,0.24834791913267518,2,0.027516128639105852
2021-05-17,0.0,23350.0,-0.1360827634879545,0.24614001230049803,2,0.055028624406271764
2021-05-18,0.0,23350.0,,0.24399001753689928,1,
2021-05-19,0.0,23350.0,,0.28423603699220445,1,
2021-05-20,0.0,23350.0,,0.33612855489217147,1,
2021-05-21,0.0,23350.0,,0.3482827313956553,1,
2021-05-24,0.0,23350.0,,0.3625781936523993,1,
2021-05-25,0.0,23350.0,,0.38811399119134543,1,
2021-05-26,0.0,23350.0,,0.40339741594731016,1,
2021-05-27,0.0,23350.0,,0.40170555733532265,1,
2021-05-28,0.0,23350.0,,0.3952860401707055,1,
2021-05-31,0.0,23350.0,,0.3874498009139142,1,
2021-06-01,0.0,23350.0,,0.3874498009139142,1,
2021-06-02,0.0,23350.0,,0.3826099484847083,1,
2021-06-03,0.0,23350.0,,0.3843250722378422,1,
2021-06-04,0.0,23350.0,,0.3915214696148838,1,
2021-06-07,1.08,23200.0,-7.212389375136828,-0.9359973579528721,2,-4.07419336654485
2021-06-08,0.0,23180.0,0.1360828184002092,-1.0858579669986106,2,-0.4748875742992007
2021-06-09,0.0,23180.0,0.1360828184002092,-1.050181003439174,2,-0.45704909251948245
2021-06-10,0.0,23180.0,0.1360828184002092,-1.0158814559457046,2,-0.4398993187727477
2021-06-11,0.0,23130.0,0.1360828184002092,-1.4126791943882826,2,-0.6382981879940367
2021-06-14,-1.08,23080.0,5.147816089853943,-0.5080775408022091,2,2.3198692745258667
2021-06-15,0.0,23060.0,9.633562673709293e-13,-0.48641202209094203,2,-0.24320601104498935
2021-06-16,0.0,23050.0,9.633562673709293e-13,-0.5515765969441437,2,-0.2757882984715902
2021-06-17,0.0,23050.0,9.633562673709293e-13,-0.5260766177475694,2,-0.26303830887330304
2021-06-18,0.0,23080.0,9.633562673709293e-13,0.24848209177027586,2,0.12424104588561961
2021-06-21,0.0,23330.0,9.633562673709293e-13,2.8376570045425735,2,1.4188285022717684
2021-06-22,0.0,23230.0,9.633562673709293e-13,2.0507719508858067,2,1.025385975443385
2021-06-23,0.0,23210.0,9.633562673709293e-13,1.8731937700500192,2,0.9365968850254913
2021-06-24,0.0,23210.0,9.633562673709293e-13,1.7910464581500936,2,0.8955232290755285
2021-06-25,0.0,23300.0,9.633562673709293e-13,2.1489133540317398,2,1.0744566770163515
2021-06-28,0.0,23320.0,9.633562673709293e-13,0.3354651476837808,2,0.16773257384237206
2021-06-29,0.0,23340.0,9.633562673709293e-13,1.237575250625511,2,0.6187876253132373
2021-06-30,0.0,23370.0,9.633562673709293e-13,1.5635689696700084,2,0.7817844848354859
2021-07-01,0.0,23370.0,9.633562673709293e-13,1.5198542341328942,2,0.7599271170669288
2021-07-02,0.0,23350.0,9.633562673709293e-13,0.6781643682755445,2,0.3390821841382539
2021-07-05,0.0,23370.0,9.633562673709293e-13,0.6534201586373212,2,0.32671007931914225
2021-07-06,0.0,23370.0,9.633562673709293e-13,0.4810690593632795,2,0.2405345296821214
2021-07-07,52.8,23340.0,-7.209313916098612,0.009416811008084445,2,-3.5999485525452637
2021-07-08,0.0,23340.0,0.13602479086981378,-0.00811576948316325,2,0.06395451069332526
2021-07-09,0.0,23320.0,0.13602479086981378,-0.019711270725460774,2,0.0581567600721765
2021-07-12,0.0,23320.0,0.13602479086981378,-0.16814760192250475,2,-0.016061405526345482
2021-07-13,0.0,23320.0,0.13602479086981378,-0.16172025722553218,2,-0.0128477331778592
2021-07-14,-52.8,23300.0,5.195065759084294,-0.07940014657914503,2,2.5578328062525744
2021-07-15,0.0,23300.0,1.9524317286153318e-14,-0.07425592654392837,2,-0.037127963271954424
2021-07-16,0.0,23300.0,1.9524317286153318e-14,0.08361273768696177,2,0.04180636884349065
2021-07-19,0.0,23250.0,1.9524317286153318e-14,-0.2964222380083672,2,-0.14821111900417383
2021-07-20,0.0,23250.0,1.9524317286153318e-14,-0.2872953536528969,2,-0.14364767682643867
2021-07-21,0.0,23250.0,1.9352406773639064e-14,-0.12549305901384705,2,-0.06274652950691385
2021-07-22,0.0,23250.0,1.9352406773639064e-14,-0.11906345524144187,2,-0.05953172762071126
2021-07-23,0.0,23180.0,1.918495673328374e-14,-0.6480462766738349,2,-0.3240231383369078
2021-07-26,0.0,23180.0,1.9021777638633623e-14,-0.250799827329912,2,-0.1253999136649465
2021-07-27,0.0,23180.0,1.9021777638633623e-14,-0.2969327311961995,2,-0.14846636559809023
2021-07-28,0.0,23160.0,1.9021777638633623e-14,-0.5167592968017596,2,-0.2583796484008703
2021-07-29,0.0,23160.0,1.9021777638633623e-14,-0.5818392247895363,2,-0.29091961239475866
2021-07-30,0.0,23160.0,1.8862691044143028e-14,0.005119678276621318,2,0.00255983913832009
2021-08-02,0.0,23230.0,1.8707528766264663e-14,0.6723237854820218,2,0.33616189274102026
2021-08-03,0.0,23230.0,1.8707528766264663e-14,0.6612322887741644,2,0.3306161443870916
2021-08-04,0.0,23230.0,1.8707528766264663e-14,0.8525183004467752,2,0.426259150223397
2021-08-05,0.0,23230.0,1.8707528766264663e-14,0.8354777751361977,2,0.41773888756810823
2021-08-06,0.0,23290.0,1.8707528766264663e-14,1.4050090652154341,2,0.7025045326077264
2021-08-09,0.0,23290.0,1.8707528766264663e-14,0.6835864288975746,2,0.3417932144487967
2021-08-10,0.0,23180.0,1.8707528766264663e-14,-0.4146245490313993,2,-0.2073122745156903
2021-08-11,0.0,23180.0,1.8707528766264663e-14,-0.40568861965725483,2,-0.20284430982861806
2021-08-12,0.0,23180.0,1.8707528766264663e-14,-0.39680577300415587,2,-0.19840288650206858
2021-08-13,0.0,23180.0,1.8707528766264663e-14,-0.9713588421043322,2,-0.4856794210521567
2021-08-16,0.0,23140.0,1.8707528766264663e-14,-1.3251686785958352,2,-0.6625843392979083
2021-08-17,0.0,23140.0,1.8707528766264663e-14,-0.2412655873492797,2,-0.12063279367463049
2021-08-18,0.0,23140.0,1.8707528766264663e-14,-0.2346526914440789,2,-0.1173263457220301
2021-08-19,0.0,23140.0,1.8707528766264663e-14,-0.22805340292587276,2,-0.11402670146292702
2021-08-20,0.0,23140.0,1.8707528766264663e-14,-0.22146684184786314,2,-0.11073342092392222
2021-08-23,0.0,23200.0,1.8707528766264663e-14,0.7465562195379711,2,0.37327810976899495
2021-08-24,0.0,23200.0,1.8707528766264663e-14,0.7335286039906491,2,0.36676430199533394
2021-08-25,0.0,23200.0,1.8707528766264663e-14,0.7206984965365159,2,0.3603492482682673
2021-08-26,0.0,23200.0,1.8707528766264663e-14,0.7080579287852291,2,0.35402896439262393
2021-08-27,0.0,23200.0,1.8707528766264663e-14,0.6955993117861997,2,0.34779965589310924
2021-08-30,0.0,23200.0,-0.0018514198953137487,0.09703421200232047,2,0.04759139605350336
2021-08-31,0.0,23200.0,-0.0018514198953137487,0.07101864524173798,2,0.03458361267321212
2021-09-01,0.0,23200.0,-0.0018514198953137487,0.043922083391912246,2,0.02103533174829925
2021-09-02,,23200.0,,0.015558780189022358,1,
2021-09-03,,23200.0,,-0.023706889966499816,1,
2021-09-06,0.0,23200.0,1.902575646834239e-14,-0.04634541447111499,2,-0.02317270723554798
2021-09-07,0.0,23200.0,1.902575646834239e-14,-0.06978644372055598,2,-0.03489322186026848
2021-09-08,0.0,23200.0,1.902575646834239e-14,-0.09632884118924527,2,-0.04816442059461312
2021-09-09,,23200.0,,-0.1241554188514116,1,
2021-09-10,,23190.0,,-0.25096038413138005,1,
2021-09-13,0.0,23220.0,1.935645476181713e-14,0.1608664501155212,2,0.08043322505777027
2021-09-14,0.0,23220.0,1.935645476181713e-14,0.20034244586592356,2,0.10017122293297145
2021-09-15,0.0,23220.0,1.935645476181713e-14,0.2401880624065387,2,0.12009403120327902
2021-09-16,0.0,23220.0,1.935645476181713e-14,0.2839731099713861,2,0.14198655498570273
2021-09-17,0.0,23220.0,1.935645476181713e-14,0.5180788031182264,2,0.25903940155912286
2021-09-20,0.0,23220.0,1.935645476181713e-14,0.04437444307689736,2,0.02218722153845836
2021-09-21,0.0,23220.0,1.935645476181713e-14,0.07511086580611392,2,0.03755543290306664
2021-09-22,0.0,23220.0,1.935645476181713e-14,0.12584230237725869,2,0.06292115118863902
2021-09-23,0.0,23220.0,1.935645476181713e-14,0.18518704165850133,2,0.09259352082926034
2021-09-24,0.0,23220.0,1.935645476181713e-14,0.20268216080827248,2,0.10134108040414591
2021-09-27,0.0,23220.0,1.935645476181713e-14,0.22060878510032142,2,0.11030439255017038
2021-09-28,0.0,23220.0,1.935645476181713e-14,0.23116647791068268,2,0.11558323895535101
2021-09-29,0.0,23220.0,-0.13363062097872236,0.22181524956456003,2,0.044092314292918836
2021-09-30,0.0,23220.0,-0.13363062097872236,0.21247309575918083,2,0.039421237390229236
2021-10-01,0.0,23220.0,-0.13363062097872236,0.20312997507443484,2,0.03474967704785624
2021-10-04,0.0,23220.0,-0.13363062097872236,0.1881498619180581,2,0.027259620469667872
2021-10-05,0.0,23220.0,-0.13363062097872236,0.17308184464647675,2,0.019725611833877194
2021-10-06,0.0,23240.0,,0.5395172234464716,1,
2021-10-07,0.0,23270.0,,1.0808986814355825,1,
2021-10-08,0.0,23205.0,,-0.16480098945062321,1,
2021-10-11,0.0,23300.0,,1.5900951399231589,1,
2021-10-12,0.0,23300.0,,1.532015953566792,1,
2021-10-13,0.0,23300.0,,1.116666132510374,1,
2021-10-14,0.0,23300.0,,0.5319157780923558,1,
2021-10-15,0.0,23300.0,,1.7270279605397616,1,
2021-10-18,0.0,23540.0,,3.8550433218229587,1,
2021-10-19,0.0,23540.0,,3.4217308537042634,1,
2021-10-20,0.0,23540.0,,3.117145874626251,1,
2021-10-21,0.0,23540.0,,2.8773731270906664,1,
2021-10-22,0.0,23540.0,,2.6517117103874894,1,
2021-10-25,0.0,23540.0,,-0.3836385287882335,1,
2021-10-26,0.0,23540.0,,-0.37273553514105473,1,
2021-10-27,0.0,23540.0,,-0.3582541719862829,1,
2021-10-28,0.0,23540.0,,-0.34381523572401573,1,
2021-10-29,0.0,23540.0,,-0.3206342208945221,1,
2021-11-01,0.0,23440.0,,-1.5421002545552864,1,
2021-11-02,0.0,23440.0,,-1.5122776712982358,1,
2021-11-03,0.0,23440.0,,-1.4835902814662094,1,
2021-11-04,0.0,23440.0,,-1.4559608689187669,1,
2021-11-05,0.0,23440.0,,-1.4633930620077815,1,
2021-11-08,0.0,23430.0,,-0.41001414883352655,1,
2021-11-09,0.0,23430.0,,-0.41813054453901977,1,
2021-11-10,0.0,23430.0,,-0.4263373948039839,1,
2021-11-11,0.0,23430.0,,-0.4346375902307594,1,
2021-11-12,0.0,23430.0,,-0.44303413755499443,1,
2021-11-15,0.0,23450.0,,-0.04718654886294038,1,
2021-11-16,0.0,23450.0,,-0.03849192197843074,1,
2021-11-17,0.0,23450.0,,-0.029765420636005978,1,
2021-11-18,0.0,23450.0,,-0.02100468741268771,1,
2021-11-19,0.0,23450.0,,-0.012207310152792009,1,
2021-11-22,,23470.0,,-0.01678283917388338,1,
2021-11-23,,23470.0,,-0.02114205134253945,1,
2021-11-24,,23470.0,,-0.02550752766119614,1,
2021-11-25,,23470.0,,-0.029879540173795033,1,
2021-11-26,,23470.0,,-0.03425836319950157,1,
2021-11-29,,23520.0,,0.3459497795947815,1,
2021-11-30,,23520.0,,0.3350228863244169,1,
2021-12-01,,23520.0,,0.32413840856101,1,
2021-12-02,,23520.0,,0.31329241138779,1,
2021-12-03,,23520.0,,0.3005589638127753,1,
2021-12-06,,23645.0,,1.2349811540373168,1,
2021-12-07,,23645.0,,1.1976167463217045,1,
2021-12-08,,23645.0,,1.161900382544685,1,
2021-12-09,,23645.0,,1.12768392426646,1,
2021-12-10,,23645.0,,1.096622539585865,1,
2021-12-13,,23680.0,,-0.016522044504626406,1,
2021-12-14,,23680.0,,-0.023709031057648596,1,
2021-12-15,,23680.0,,-0.03092232641314209,1,
2021-12-16,,23680.0,,-0.038163278813639956,1,
2021-12-17,,23680.0,,-0.045433264493488265,1,
2021-12-20,,23600.0,,-1.4261269763984827,1,
2021-12-21,,23600.0,,-1.388749893112738,1,
2021-12-22,,23600.0,,-1.3531152046598802,1,
2021-12-23,,23600.0,,-1.3190734395709767,1,
2021-12-24,,23600.0,,-1.286492356313605,1,
2021-12-27,,23550.0,,-0.92793748864083,1,
2021-12-28,,23550.0,,-0.9127742470074294,1,
2021-12-29,,23550.0,,-0.8933344429707807,1,
2021-12-30,,23550.0,,-0.8691047426060922,1,
2021-12-31,,23550.0,,-0.8587929169706292,1,
2022-01-03,,23550.0,,-0.2852370494109449,1,
2022-01-04,0.0,23550.0,,-0.2708257262232175,1,
2022-01-05,0.0,23550.0,,-0.25966713708717154,1,
2022-01-06,-2.04,23550.0,5.199470066695762,-0.25384498606851214,2,2.4728125403136247
2022-01-07,0.0,23550.0,-0.18569535952381966,-0.23708728609363117,2,-0.2113913228087254
2022-01-10,-1.78,23565.0,3.338104399330291,-0.02608332023669778,2,1.6560105395467966
2022-01-11,0.0,23565.0,-0.26676901266532155,0.020422100669869964,2,-0.12317345599772579
2022-01-12,-109.39,23565.0,5.19793422079678,0.07439005294071017,2,2.636162136868745
2022-01-13,-449.2,23565.0,5.049724380213743,0.13967110838311214,2,2.5946977442984274
2022-01-14,-9977.3,23565.0,5.193979889721665,0.22378188559512396,2,2.7088808876583945
2022-01-17,,23485.0,,-1.3778412973780172,1,
2022-01-18,209.9,23485.0,-0.30697710310606297,-1.334142906160146,2,-0.8205600046331045
2022-01-19,478.99,23485.0,-0.4393029876991588,-1.292714511631167,2,-0.8660087496651628
2022-01-20,0.0,23485.0,-0.1860284671100673,-1.253330895640912,2,-0.7196796813754897
2022-01-21,376.0,23485.0,-0.3769629384680171,-1.2157962198380265,2,-0.7963795791530218
2022-01-24,2937.43,23615.0,-1.5907856058277028,2.069285662590933,2,0.23925002838161513
2022-01-25,970.45,23615.0,-0.5829138411321708,1.9821717065601046,2,0.6996289327139669
2022-01-26,3914.97,23615.0,-1.8471191053651896,1.9044277388379416,2,0.028654316736375973
2022-01-27,999.35,23615.0,-0.47329365576748367,1.8347363618944434,2,0.6807213530634799
2022-01-28,11.6,23615.0,-0.015963838726513455,1.7720993608308466,2,0.8780677610521666
2022-01-31,,23615.0,,-0.22690471128990555,1,
2022-02-01,,23615.0,,-0.2296622676176432,1,
2022-02-02,,23615.0,,-0.2324259616675636,1,
2022-02-03,,,,,0,
2022-02-04,,,,,0,
2022-02-07,-1429.02,23535.0,0.5552859692194304,-1.4030491058286487,2,-0.42388156830460916
2022-02-08,3508.04,23535.0,-1.364240687437138,-1.3546973366451462,2,-1.3594690120411421
2022-02-09,4023.02,23535.0,-1.424779788133027,-1.3090774011181234,2,-1.3669285946255751
2022-02-10,-844.82,23535.0,0.3921378771588631,,1,
2022-02-11,298.75,23535.0,-0.03190510942897339,,1,
2022-02-14,520.0,23515.0,-0.11255199539255005,-0.4214992114431649,2,-0.26702560341785747
2022-02-15,-209.9,23515.0,0.16397624377262532,-0.41079856928969405,2,-0.12341116275853437
2022-02-16,-477.11,23515.0,0.2631891193732224,-0.4001695123056609,2,-0.06849019646621923
2022-02-17,0.0,23515.0,0.07153523294293164,-0.38960823995270455,2,-0.15903650350488646
2022-02-18,-376.0,23515.0,0.22039145113519082,-0.37911104305443805,2,-0.07935979595962361
2022-02-21,-1508.41,23565.0,0.6721450403980027,0.6079432287159868,2,0.6400441345569947
2022-02-22,-4101.49,23565.0,1.6428356957957524,0.6079764208015028,2,1.1254060582986276
2022-02-23,-7937.99,23565.0,2.7161269228456413,0.608009614374408,2,1.6620682686100245
2022-02-24,-154.53,23565.0,-0.0495127574874902,0.6080428094348721,2,0.27926502597369096
2022-02-25,230.65,23565.0,-0.1857779893019372,0.6080760059830655,2,0.21114900834056416
2022-02-28,-520.0,23460.0,0.0883065409476779,-1.5274588493203978,2,-0.7195761541863599
2022-03-01,678.12,23460.0,-0.35233195942565926,-1.4806862697414562,2,-0.9165091145835578
2022-03-02,-1.88,23460.0,-0.09439314979547535,-1.4383848193991058,2,-0.7663889845972905
2022-03-03,0.0,23460.0,-0.09384321383381068,-1.4004226340512977,2,-0.7471329239425543
2022-03-04,0.0,23460.0,-0.09262301117196327,-1.366812601812884,2,-0.7297178064924237
2022-03-07,591.8,23480.0,-0.3209842490973598,0.5090239361763111,2,0.09401984353947568
2022-03-08,50.2,23500.0,-0.10397683934420228,0.8069625133857518,2,0.3514928370207747
2022-03-09,0.0,23500.0,-0.08271651904759905,0.8046643721527527,2,0.3609739265525768
2022-03-10,0.0,23500.0,-0.0817433614887176,0.8023738731720412,2,0.3603152558416618
2022-03-11,-541.0,23500.0,0.14033890913350672,0.8000909607118868,2,0.4702149349226967
2022-03-14,0.0,23520.0,-0.08508792320144394,0.770430998931713,2,0.3426715378651345
2022-03-15,-267.61,23520.0,0.027907296852951596,0.4473129478071198,2,0.2376101223300357
2022-03-16,0.0,23520.0,-0.08577149842903312,0.4241624058216723,2,0.1691954536963196
2022-03-17,0.0,23520.0,-0.08486739820074347,0.4009370226853376,2,0.15803481224229707
2022-03-18,316.0,23425.0,-0.220818828139263,-1.0658525254902853,2,-0.6433356768147742
2022-03-21,-591.8,23450.0,0.1788565253030861,-0.9774800751017174,2,-0.3993117748993157
2022-03-22,-234.8,23460.0,0.019136048468659354,-0.8192358957148738,2,-0.4000499236231072
2022-03-23,283.36,23450.0,-0.21263720660096452,-0.9627076429108273,2,-0.587672424755896
2022-03-24,238.75,23414.0,-0.19041058741495023,-1.4731125611356062,2,-0.8317615742752782
2022-03-25,0.0,23360.0,-0.07977595716547903,-0.8539091484185731,2,-0.4668425527920261
2022-03-28,0.0,23400.0,-0.0790431635611291,-0.6122331842346226,2,-0.3456381738978758
2022-03-29,94.27,23420.0,-0.12243737802691149,-0.4509861473444766,2,-0.28671176268569404
2022-03-30,0.0,23400.0,-0.07821763571855848,-0.5854644467837641,2,-0.33184104125116126
2022-03-31,3167.36,23365.0,-1.5027820225586432,-0.5571867357256624,2,-1.0299843791421528
2022-04-01,-193.81,23345.0,0.03769820936718262,-0.048486222296913885,2,-0.005394006464865632
2022-04-04,338.0,23370.0,-0.20333925849233264,-0.2594055933802724,2,-0.23137242593630253
2022-04-05,107.81,23360.0,-0.09684272412914867,-0.6836362970003756,2,-0.39023951056476214
2022-04-06,22.64,23340.0,-0.056659968816252765,-0.6629621997014806,2,-0.3598110842588667
2022-04-07,48.35,23285.0,-0.06423820451461298,-0.9304334278387157,2,-0.49733581617666434
2022-04-08,0.0,23260.0,0.05489334454159307,-0.972415267504968,2,-0.45876096148168743
2022-04-11,,23260.0,,-1.3180442513260964,1,
2022-04-12,-171.14,23340.0,0.15164716147766058,-0.02652928073028259,2,0.06255894037368899
2022-04-13,0.0,23330.0,0.0455141452712654,0.1020271694818352,2,0.0737706573765503
2022-04-14,-2798.27,23300.0,1.6232459994930115,0.448231023663877,2,1.0357385115784443
2022-04-15,161.61,23320.0,-0.08065960096556478,1.0762957505348525,2,0.49781807478464385
2022-04-18,-18.56,23330.0,-0.008768467816325499,1.273406636688403,2,0.6323190844360387
2022-04-19,58.76,23330.0,-0.06468575892114857,0.09975671890957837,2,0.017535479994214898
2022-04-20,212.43,23380.0,-0.2078146714461649,1.117782256570264,2,0.45498379256204957
2022-04-21,19.86,23380.0,-0.09884802199835797,1.6789396774415488,2,0.7900458277215954
2022-04-22,227.81,23360.0,-0.2272931979304509,1.07842100226027,2,0.4255639021649096
2022-04-25,,23430.0,,2.0383886662429367,1,
2022-04-26,-49.63,23510.0,-0.05203421680528816,3.0544877203633796,2,1.5012267517790456
2022-04-27,284.03,23520.0,-0.261715806865752,2.271140458817011,2,1.0047123259756294
2022-04-28,-27.42,23510.0,-0.06142819461410812,2.0245784395662927,2,0.9815751224760922
2022-04-29,2825.64,23550.0,-1.833858171566443,2.6757263570533705,2,0.4209340927434637
2022-05-02,,23550.0,,1.6481078821965622,1,
2022-05-03,,23550.0,,0.5544149380289283,1,
2022-05-04,-89.57,23680.0,-0.06718302316650598,2.0442789381248647,2,0.9885479574791793
2022-05-05,74.28,23595.0,-0.17167790362888605,1.0516004095486124,2,0.4399612529598632
2022-05-06,73.03,23640.0,-0.1737738300681819,1.0939604075757987,2,0.4600932887538084
2022-05-09,71.99,23730.0,-0.17905089871323016,2.1277468628050826,2,0.9743479820459262
2022-05-10,,23820.0,,2.9383601342114254,1,
2022-05-11,,23930.0,,2.4999188102885883,1,
2022-05-12,67.77,23930.0,-0.1677854019124887,3.0780933253499527,2,1.455153961718732
2022-05-13,-2767.42,23930.0,1.726175761907914,2.445890086912632,2,2.086032924410273
2022-05-16,,24000.0,,2.127887821421843,1,
2022-05-17,,23950.0,,0.8514004144954723,1,
2022-05-18,-180.5,23950.0,0.251956592286485,-0.1263948043144122,2,0.0627808939860364
2022-05-19,-80.03,23950.0,0.13427954417467797,-0.12182284992548299,2,0.006228347124597487
2022-05-20,93.2,23950.0,-0.07486998522940636,-0.1172528317134741,2,-0.09606140847144023
2022-05-23,-110.28,23960.0,0.17726527766590822,-0.6675577419174642,2,-0.245146232125778
2022-05-24,,23960.0,,-0.23920964412285337,1,
2022-05-25,,23880.0,,-0.9812856744106228,1,
2022-05-26,4.69,23880.0,0.025372558581400896,-0.9935073632709686,2,-0.48406740234478385
2022-05-27,-342.02,23920.0,0.42480658088171697,-0.6428187834710085,2,-0.10900610129464577
2022-05-30,195.66,23920.0,-0.2174135409287788,-0.7237517196121254,2,-0.4705826302704521
2022-05-31,360.39,23920.0,-0.4038581729263283,-0.7081399353407515,2,-0.5559990541335399
2022-06-01,-248.36,23880.0,0.3073464103909802,-0.33069826615462844,2,-0.011675927881824116
2022-06-02,-301.21,23880.0,0.3619785052134645,-0.32411484283645897,2,0.01893183118850275
2022-06-03,-394.04,23880.0,0.47550859175397575,-0.6797182574182916,2,-0.10210483283215793
2022-06-06,41.43,23880.0,-0.03648982952939785,-0.6647811291498911,2,-0.35063547933964445
2022-06-07,-183.77,23940.0,0.23089310415765837,-0.1130865073831641,2,0.05890329838724714
2022-06-08,9.32,23940.0,0.0035314140245779504,0.24864058045990178,2,0.12608599724223987
2022-06-09,-218.33,23940.0,0.2665034178953555,0.24247114499764003,2,0.25448728144649774
2022-06-10,0.0,23940.0,0.0019219161456632426,0.2234639194942786,2,0.11269291781997093
2022-06-13,16.34,23940.0,-0.003020028292450542,0.2048691522538824,2,0.10092456198071592
2022-06-14,34.47,23940.0,-0.018144345764820755,-0.36738008188353377,2,-0.19276221382417727
2022-06-15,0.0,23940.0,0.01604684201185764,-0.3816243463716594,2,-0.18278875217990087
2022-06-16,226.41,23940.0,-0.2531782283270121,-0.4050685211216565,2,-0.3291233747243343
2022-06-17,0.0,23940.0,0.01575493902722116,-0.419060259024317,2,-0.20165265999854792
2022-06-20,82.97,23980.0,-0.08082171294893421,-0.046720292372897994,2,-0.0637710026609161
2022-06-21,-210.95,23980.0,0.26086667345746395,-0.060233158889608084,2,0.10031675728392793
2022-06-22,-19766.9,23980.0,6.635150277848882,-0.07573452505393195,2,3.279707876397475
2022-06-23,-30195.5,23970.0,5.720271990741317,-0.1892865033097841,2,2.7654927437157664
2022-06-24,-19999.8,23970.0,3.2240517538254783,-0.19746556557154382,2,1.513293094126967
2022-06-27,-14998.76,23970.0,2.1861989663675327,-0.6024759137277651,2,0.7918615263198838
2022-06-28,-14862.1,23970.0,2.0240133974060766,-0.6157518236063446,2,0.704130786899866
2022-06-29,12625.04,23970.0,-2.1684312964415073,-0.6293341851285993,2,-1.3988827407850533
2022-06-30,-15098.01,23970.0,1.8805865747828499,-0.5489900751020872,2,0.6657982498403814
2022-07-01,-5370.51,23970.0,0.45633939262410483,-0.5729235754058555,2,-0.05829209139087532
2022-07-04,-6580.9,23950.0,0.6227705856815904,-0.8163453025782377,2,-0.09678735844832365
2022-07-05,-15610.04,23960.0,1.8283699562048785,-0.7120990464061298,2,0.5581354548993744
2022-07-06,-15485.0,24030.0,1.7164991252353847,0.025502222751719452,2,0.8710006739935521
2022-07-07,-14999.6,24060.0,1.5760981166309727,0.33461255718063815,2,0.9553553369058054
2022-07-08,-14195.42,24060.0,1.405380342070646,0.329261345512866,2,0.8673208437917561
2022-07-11,-12767.41,24150.0,1.1720138784760605,1.4587468286926868,2,1.3153803535843736
2022-07-12,-119.1,24220.0,-0.4592671866997704,1.9789610015195847,2,0.7598469074099071
2022-07-13,-3549.2,24250.0,-0.026512392782415715,1.507156421779619,2,0.7403220144986016
2022-07-14,12425.62,24310.0,-1.9810417513293155,1.7284434913958673,2,-0.1262991299667241
2022-07-15,1547.78,24430.0,-0.6245119221620906,2.6563691603594006,2,1.015928619098655
2022-07-18,5275.08,24670.0,-1.0644552875526054,3.4904748248218054,2,1.2130097686346
2022-07-19,12812.18,24530.0,-1.8984989919361068,1.753962819802132,2,-0.07226808606698742
2022-07-20,11343.5,24400.0,-1.6531398489084224,0.4966575952592207,2,-0.5782411268246008
2022-07-21,20040.0,24440.0,-2.4597056819291776,0.33767274682485315,2,-1.0610164675521623
2022-07-22,9895.32,24370.0,-1.3173891907585675,-1.1181018744457438,2,-1.2177455326021556
2022-07-25,13854.0,24400.0,-1.6791787986698374,-2.545755033742115,2,-2.1124669162059764
2022-07-26,16786.43,24400.0,-1.9013188573540651,-1.472129166985994,2,-1.6867240121700295
2022-07-27,16809.45,24410.0,-1.811917472135604,-0.4421957142623626,2,-1.1270565931989833
2022-07-28,8795.68,24410.0,-0.9878090147823145,-0.7151128579448696,2,-0.8514609363635921
2022-07-29,972.52,24410.0,-0.21348763784636007,-0.20257345715158967,2,-0.20803054749897487
2022-08-01,-7364.3,24270.0,0.5940894102155823,-1.3818969847202864,2,-0.3939037872523521
2022-08-02,-12361.4,24260.0,1.0645636290741052,-1.4088584497639083,2,-0.17214741034490155
2022-08-03,-13343.5,24270.0,1.1369947201134136,-1.3635663572752679,2,-0.11328581858092712
